0.10000000000000001, 1.0
 0.20000000000000001, 0.98999999999999999
 0.30000000000000004, 0.96999999999999997
 0.40000000000000002, 0.93999999999999995
 0.5, 0.89999999999999991
 0.59999999999999998, 0.84999999999999987
 0.69999999999999996, 0.78999999999999981
 0.79999999999999993, 0.71999999999999986
 0.89999999999999991, 0.6399999999999999
 0.99999999999999989, 0.54999999999999993
 1.0999999999999999, 0.44999999999999996
 1.2, 0.33999999999999997
 1.3, 0.21999999999999997
 1.4000000000000001, 0.089999999999999969
 1.5000000000000002, -0.050000000000000044
